OID,Date,Species,Habitat,Porte,lat,lon,Month,Day,Year
248,11/25/2018,Arundo donax,Pinhal,Erva,37.03622,-7.8192743,11,25,2018
249,11/25/2018,Opuntia maxima,Pinhal,Suculenta,37.03163818,-7.819541615,11,25,2018
250,11/25/2018,Conyza bonariensis,Berma de estrada/caminho-de-ferro,Erva,37.10681858,-8.36748747,11,25,2018
251,11/25/2018,Oxalis pes-caprae,Terreno Inculto,Erva,37.10540358,-8.36755974,11,25,2018
252,11/25/2018,Conyza bonariensis,Outro,Erva,37.10274675,-8.36966134,11,25,2018
253,11/25/2018,Ricinus communis,Duna,AÅrvore ou arbusto,37.1023778,-8.36935147,11,25,2018
254,11/25/2018,Opuntia maxima,Duna,Suculenta,37.10217089,-8.36905036,11,25,2018
255,11/25/2018,Arundo donax,Beira de √°gua,Erva,37.10254032,-8.36999635,11,25,2018
256,11/25/2018,Acacia longifolia,Jardim,AÅrvore ou arbusto,37.10206571,-8.37162792,11,25,2018
257,11/25/2018,Oxalis pes-caprae,Outro,Erva,37.10166643,-8.3717459,11,25,2018
258,11/25/2018,Cortaderia selloana,Outro,Erva,37.10192486,-8.37154938,11,25,2018
259,11/25/2018,Carpobrotus edulis,Outro,Suculenta,37.10179302,-8.37121559,11,25,2018
260,11/25/2018,Agave americana,Outro,Suculenta,37.10177013,-8.371295,11,25,2018
261,11/25/2018,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,40.692825,-7.78668,11,25,2018
262,11/24/2018,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,40.206107,-8.414578,11,24,2018
263,11/24/2018,Cortaderia selloana,Jardim,Erva,40.205216,-8.414572,11,24,2018
264,11/25/2018,Acacia melanoxylon,Pinhal,AÅrvore ou arbusto,40.69439,-7.781166667,11,25,2018
265,11/24/2018,Acacia melanoxylon,Outro,AÅrvore ou arbusto,37.31619193,-8.55668138,11,24,2018
266,11/24/2018,Oxalis pes-caprae,Outro,Erva,37.31599147,-8.55688126,11,24,2018
267,11/24/2018,Cortaderia selloana,Outro,Erva,37.31593974,-8.55667236,11,24,2018
268,11/21/2018,Cortaderia selloana,Jardim,Erva,32.781927,-17.2321008,11,21,2018
269,11/16/2018,Cortaderia selloana,√Å¬Årea agr√≠cola,Erva,41.55742416,-8.397558077,11,16,2018
270,11/19/2018,Cortaderia selloana,Terreno Inculto,Erva,32.6671929,-16.8489492,11,19,2018
271,11/19/2018,Cortaderia selloana,Terreno Inculto,Erva,32.66703332,-16.84881152,11,19,2018
272,11/19/2018,Cortaderia selloana,Terreno Inculto,Erva,32.6655001,-16.8460455,11,19,2018
273,11/19/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.66816814,-16.84592083,11,19,2018
274,11/19/2018,Cortaderia selloana,Eucaliptal,Erva,32.6695827,-16.8499205,11,19,2018
275,11/19/2018,Cortaderia selloana,Jardim,Erva,32.6719347,-16.8567415,11,19,2018
276,11/19/2018,Cortaderia selloana,Jardim,Erva,32.66820673,-16.85577795,11,19,2018
277,11/19/2018,Cortaderia selloana,Eucaliptal,Erva,32.67848653,-16.8560822,11,19,2018
278,11/19/2018,Cortaderia selloana,Jardim,Erva,32.6790585,-16.8523161,11,19,2018
279,11/18/2018,Cortaderia selloana,Terreno Inculto,Erva,40.63163667,-8.651663333,11,18,2018
280,11/17/2018,Ailanthus altissima,Beira de √°gua,AÅrvore ou arbusto,40.19849941,-8.42691426,11,17,2018
281,11/17/2018,Robinia pseudoacacia,Beira de √°gua,AÅrvore ou arbusto,40.19837368,-8.426821097,11,17,2018
282,11/17/2018,Robinia pseudoacacia,Beira de √°gua,AÅrvore ou arbusto,40.1976066,-8.426547508,11,17,2018
283,11/15/2018,Ailanthus altissima,Jardim,AÅrvore ou arbusto,38.56993485,-7.90514877,11,15,2018
284,11/15/2018,Cortaderia selloana,Jardim,Erva,32.65405361,-16.87760123,11,15,2018
285,11/15/2018,Cortaderia selloana,Jardim,Erva,32.67756817,-16.84699622,11,15,2018
286,11/15/2018,Cortaderia selloana,Jardim,Erva,32.6799639,-16.846732,11,15,2018
287,11/15/2018,Cortaderia selloana,Jardim,Erva,32.676017,-16.8495118,11,15,2018
288,11/14/2018,Reynoutria japonica=Fallopia japonica,Beira de √°gua,Erva,41.2166007,-8.5955216,11,14,2018
289,11/14/2018,Cortaderia selloana,√Å¬Årea agr√≠cola,Erva,32.82189161,-17.23453715,11,14,2018
290,11/14/2018,Cortaderia selloana,Jardim,Erva,32.8219208,-17.23422933,11,14,2018
291,11/14/2018,Cortaderia selloana,Jardim,Erva,32.8183176,-17.2383802,11,14,2018
292,11/13/2018,Cortaderia selloana,Jardim,Erva,32.8252716,-17.24021087,11,13,2018
293,11/13/2018,Cortaderia selloana,Jardim,Erva,32.831401,-17.2317661,11,13,2018
294,11/13/2018,Cortaderia selloana,Jardim,Erva,32.865072,-17.1710084,11,13,2018
295,11/11/2018,Datura stramonium,Outro,Erva,37.15307929,-7.709239425,11,11,2018
296,11/10/2018,Acacia melanoxylon,Jardim,AÅrvore ou arbusto,39.819885,-7.514126667,11,10,2018
297,11/10/2018,Pittosporum undulatum,Jardim,AÅrvore ou arbusto,40.21160211,-8.45393254,11,10,2018
298,11/10/2018,Ipomoea indica,Beira de √°gua,Trepadeira,39.01238718,-9.41925555,11,10,2018
299,11/02/2018,Datura stramonium,Terreno Inculto,Erva,41.55810257,-8.400503577,11,2,2018
300,11/08/2018,Cortaderia selloana,Jardim,Erva,32.6632576,-16.8957775,11,8,2018
301,11/07/2018,Cortaderia selloana,Jardim,Erva,32.6620503,-16.9030055,11,7,2018
302,11/07/2018,Cortaderia selloana,Jardim,Erva,32.6695612,-16.843516,11,7,2018
303,11/07/2018,Cortaderia selloana,Jardim,Erva,32.6715945,-16.8485002,11,7,2018
304,11/07/2018,Cortaderia selloana,Jardim,Erva,32.6715877,-16.848417,11,7,2018
305,11/07/2018,Cortaderia selloana,Jardim,Erva,32.672131,-16.8603445,11,7,2018
306,11/07/2018,Cortaderia selloana,Jardim,Erva,32.6726436,-16.8605519,11,7,2018
307,11/07/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.6729165,-16.8614682,11,7,2018
308,11/07/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.69156675,-16.87593675,11,7,2018
309,11/06/2018,Opuntia maxima,Terreno Inculto,Suculenta,37.07471296,-8.0947767,11,6,2018
310,11/06/2018,Acacia saligna,Terreno Inculto,AÅrvore ou arbusto,37.07468055,-8.09477049,11,6,2018
311,11/06/2018,Cortaderia selloana,Jardim,Erva,32.7776454,-17.0325882,11,6,2018
312,11/06/2018,Cortaderia selloana,Jardim,Erva,32.8182711,-16.9967914,11,6,2018
313,10/12/2018,Phytolacca americana,Beira de √°gua,Erva,42.05862166,-8.521080623,10,12,2018
314,11/03/2018,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,40.1472592,-8.410988688,11,3,2018
315,10/26/2018,Robinia pseudoacacia,Outro,AÅrvore ou arbusto,40.2116823,-8.452413992,10,26,2018
316,11/04/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.4774743,-7.1868496,11,4,2018
317,11/03/2018,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,37.01694992,-7.993078552,11,3,2018
318,11/03/2018,Acacia karroo,Beira de √°gua,AÅrvore ou arbusto,37.01921247,-7.996935379,11,3,2018
319,11/03/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.03368203,-8.007766952,11,3,2018
320,11/03/2018,Acacia dealbata,Outro,AÅrvore ou arbusto,41.29292167,-7.745751667,11,3,2018
321,11/03/2018,Ailanthus altissima,Terreno Inculto,AÅrvore ou arbusto,41.29284,-7.745851667,11,3,2018
322,11/03/2018,Acacia dealbata,Outro,AÅrvore ou arbusto,41.29239,-7.745928333,11,3,2018
323,11/03/2018,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.47604375,-8.59365123,11,3,2018
324,11/03/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,38.4758977,-8.59324203,11,3,2018
325,11/03/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.47590764,-8.59327958,11,3,2018
326,11/03/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.38459736,-8.51321465,11,3,2018
327,11/03/2018,Ipomoea indica,Jardim,Trepadeira,38.37396738,-8.51222257,11,3,2018
328,11/03/2018,Robinia pseudoacacia,Jardim,AÅrvore ou arbusto,38.37401969,-8.51225339,11,3,2018
329,11/02/2018,Agave americana,Jardim,Suculenta,38.04097223,-8.7437685,11,2,2018
330,11/02/2018,Robinia pseudoacacia,Jardim,AÅrvore ou arbusto,38.04123081,-8.74394864,11,2,2018
331,11/02/2018,Acacia saligna,Jardim,AÅrvore ou arbusto,38.04134359,-8.74488839,11,2,2018
332,11/02/2018,Acacia longifolia,Jardim,AÅrvore ou arbusto,38.04134539,-8.74487275,11,2,2018
333,11/02/2018,Acacia mearnsii,Jardim,AÅrvore ou arbusto,38.0414027,-8.74482947,11,2,2018
334,11/02/2018,Cortaderia selloana,Jardim,Erva,38.03876882,-8.74011355,11,2,2018
335,11/02/2018,Carpobrotus edulis,Jardim,Suculenta,38.03902613,-8.73989398,11,2,2018
336,11/01/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.34266252,-8.51917,11,1,2018
337,11/01/2018,Arundo donax,Beira de √°gua,Erva,38.34100527,-8.51944838,11,1,2018
338,11/01/2018,Robinia pseudoacacia,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.34131163,-8.51977624,11,1,2018
339,11/02/2018,Ipomoea indica,Jardim,Trepadeira,37.139071,-8.77991287,11,2,2018
340,11/02/2018,Ricinus communis,Beira de √°gua,AÅrvore ou arbusto,37.14028636,-8.77840117,11,2,2018
341,11/02/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,37.14172756,-8.76204599,11,2,2018
342,11/02/2018,Oxalis pes-caprae,Outro,Erva,37.1398494,-8.75364978,11,2,2018
343,10/28/2018,Agave americana,Jardim,Suculenta,37.23288529,-8.13251307,10,28,2018
344,11/01/2018,Agave americana,Jardim,Suculenta,37.1480755,-8.777902459,11,1,2018
345,11/01/2018,Acacia pycnantha,Outro,AÅrvore ou arbusto,37.13799448,-8.78637595,11,1,2018
346,11/01/2018,Opuntia maxima,√Å¬Årea agr√≠cola,Suculenta,37.12824486,-8.7686383,11,1,2018
347,11/01/2018,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,37.12811798,-8.76863243,11,1,2018
348,11/01/2018,Oxalis pes-caprae,Berma de estrada/caminho-de-ferro,Erva,37.12758492,-8.7666061,11,1,2018
349,11/01/2018,Acacia longifolia,Jardim,AÅrvore ou arbusto,37.12734406,-8.7663631,11,1,2018
350,11/01/2018,Arundo donax,Beira de √°gua,Erva,37.14417572,-8.77784889,11,1,2018
351,11/01/2018,Arundo donax,Beira de √°gua,Erva,37.15023315,-8.77892637,11,1,2018
352,11/01/2018,Oxalis pes-caprae,Pinhal,Erva,37.15492266,-8.77855463,11,1,2018
353,11/01/2018,Acacia pycnantha,Outro,AÅrvore ou arbusto,37.14951215,-8.79168214,11,1,2018
354,10/30/2018,Cortaderia selloana,Jardim,Erva,32.67979892,-17.0911743,10,30,2018
355,10/30/2018,Cortaderia selloana,Jardim,Erva,32.6797422,-17.10404321,10,30,2018
356,10/29/2018,Cortaderia selloana,Jardim,Erva,32.6750312,-16.9061279,10,29,2018
357,10/29/2018,Cortaderia selloana,Jardim,Erva,32.6718114,-16.9048325,10,29,2018
358,10/29/2018,Cortaderia selloana,Jardim,Erva,32.6675332,-16.9035825,10,29,2018
359,10/29/2018,Cortaderia selloana,Jardim,Erva,32.6750663,-16.9061489,10,29,2018
360,10/29/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.675242,-16.9039355,10,29,2018
361,10/29/2018,Cortaderia selloana,Jardim,Erva,32.67374363,-16.9109312,10,29,2018
362,10/29/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.65960867,-16.98540157,10,29,2018
363,10/29/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,32.72653171,-16.88904202,10,29,2018
364,10/14/2018,Cortaderia selloana,Terreno Inculto,Erva,39.22578424,-8.695465953,10,14,2018
365,10/28/2018,Arundo donax,Beira de √°gua,Erva,37.24184969,-8.06642964,10,28,2018
366,10/28/2018,Agave americana,Berma de estrada/caminho-de-ferro,Suculenta,37.24230748,-8.08876231,10,28,2018
367,10/28/2018,Ipomoea indica,Terreno Inculto,Trepadeira,37.24324763,-8.09129942,10,28,2018
368,10/28/2018,Acacia saligna,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,37.23946806,-8.11173386,10,28,2018
369,10/28/2018,Opuntia maxima,Jardim,Suculenta,37.23275774,-8.13253514,10,28,2018
370,10/28/2018,Arundo donax,√Å¬Årea agr√≠cola,Erva,37.23362869,-8.13217618,10,28,2018
371,10/28/2018,Oxalis pes-caprae,√Å¬Årea agr√≠cola,Erva,37.23520069,-8.13486803,10,28,2018
372,10/28/2018,Ipomoea indica,Berma de estrada/caminho-de-ferro,Trepadeira,37.23537092,-8.13454241,10,28,2018
373,10/28/2018,Ailanthus altissima,Beira de √°gua,AÅrvore ou arbusto,40.28051249,-8.210665762,10,28,2018
374,10/28/2018,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,40.28091794,-8.210887401,10,28,2018
375,10/27/2018,Hakea sericea,Pinhal,AÅrvore ou arbusto,39.62499587,-8.15938823,10,27,2018
376,10/27/2018,Acacia dealbata,Pinhal,AÅrvore ou arbusto,39.62435717,-8.15653836,10,27,2018
377,10/27/2018,Acacia dealbata,Pinhal,AÅrvore ou arbusto,39.6243143,-8.1572926,10,27,2018
378,10/27/2018,Acacia dealbata,Terreno Inculto,AÅrvore ou arbusto,39.67562964,-8.14948847,10,27,2018
379,10/27/2018,Carpobrotus edulis,Duna,Suculenta,41.0727515,-8.657999039,10,27,2018
380,10/20/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.1523534,-8.199055235,10,20,2018
381,10/20/2018,Acacia dealbata,Beira de √°gua,AÅrvore ou arbusto,40.17063506,-8.147469105,10,20,2018
382,10/20/2018,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.17049753,-8.147094562,10,20,2018
383,10/20/2018,Arundo donax,Beira de √°gua,Erva,40.17020857,-8.147141708,10,20,2018
384,10/20/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.17005026,-8.147515407,10,20,2018
385,10/20/2018,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,40.16888688,-8.148932,10,20,2018
386,10/25/2018,Cortaderia selloana,Jardim,Erva,32.80664287,-17.24244239,10,25,2018
387,10/25/2018,Cortaderia selloana,Jardim,Erva,32.81417558,-17.25801083,10,25,2018
388,10/25/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,32.8141197,-17.26318653,10,25,2018
389,10/24/2018,Paspalum paspalodes,Beira de √°gua,Erva,37.25544464,-8.242156258,10,24,2018
390,10/24/2018,Cortaderia selloana,Terreno Inculto,Erva,41.1116854,-8.6323781,10,24,2018
391,10/24/2018,Cortaderia selloana,Jardim,Erva,40.2741242,-7.4980833,10,24,2018
392,10/24/2018,Cortaderia selloana,Jardim,Erva,40.64109333,-8.649226667,10,24,2018
393,10/24/2018,Cortaderia selloana,Terreno Inculto,Erva,41.35208134,-8.73727217,10,24,2018
394,10/19/2018,Cortaderia selloana,Outro,Erva,38.090822,-8.443833,10,19,2018
395,10/24/2018,Cortaderia selloana,Beira de √°gua,Erva,41.35427948,-8.73068808,10,24,2018
396,10/24/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.3522088,-8.73130355,10,24,2018
397,10/23/2018,Cortaderia selloana,Jardim,Erva,32.69008937,-16.89145797,10,23,2018
398,10/23/2018,Cortaderia selloana,Terreno Inculto,Erva,32.68904113,-16.89804994,10,23,2018
399,10/22/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,40.50109143,-8.487553001,10,22,2018
400,6/15/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.16700578,-8.641437233,6,15,2018
401,10/12/2018,Phytolacca americana,Beira de √°gua,Erva,41.1485795,-6.8331319,10,12,2018
402,10/19/2018,Cortaderia selloana,Terreno Inculto,Erva,41.35280896,-8.73322237,10,19,2018
403,10/14/2018,Agave americana,Duna,Suculenta,36.99412855,-7.973631833,10,14,2018
404,10/20/2018,Ipomoea indica,Beira de √°gua,Trepadeira,37.089409,-8.7247151,10,20,2018
405,10/20/2018,Arundo donax,Beira de √°gua,Erva,37.08892726,-8.724493874,10,20,2018
406,10/20/2018,Cortaderia selloana,Jardim,Erva,38.62808,-9.117838333,10,20,2018
407,10/20/2018,Arundo donax,Beira de √°gua,Erva,38.633275,-9.113793333,10,20,2018
408,10/20/2018,Arundo donax,Terreno Inculto,Erva,38.63246,-9.116031667,10,20,2018
409,10/20/2018,Arundo donax,Beira de √°gua,Erva,38.63084,-9.119788333,10,20,2018
410,10/20/2018,Arundo donax,Terreno Inculto,Erva,38.630245,-9.118966667,10,20,2018
411,10/20/2018,Cortaderia selloana,Terreno Inculto,Erva,38.62909667,-9.119593333,10,20,2018
412,10/20/2018,Arundo donax,Beira de √°gua,Erva,39.01134396,-8.35413965,10,20,2018
413,10/20/2018,Eichhornia crassipes,Na √°gua,Erva aquA°tica,39.01123134,-8.35393376,10,20,2018
414,10/20/2018,Cortaderia selloana,Jardim,Erva,37.08906976,-8.724702507,10,20,2018
415,10/19/2018,Acacia dealbata,√Å¬Årea agr√≠cola,AÅrvore ou arbusto,38.56530667,-8.727613333,10,19,2018
416,10/19/2018,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.56574333,-8.730835,10,19,2018
417,10/19/2018,Opuntia maxima,Berma de estrada/caminho-de-ferro,Suculenta,38.56753333,-8.732625,10,19,2018
418,10/19/2018,Hakea sericea,Pinhal,AÅrvore ou arbusto,40.1388976,-8.1398299,10,19,2018
419,10/06/2018,Acacia melanoxylon,Carvalhal,AÅrvore ou arbusto,41.65021476,-8.096552964,10,6,2018
420,10/18/2018,Ipomoea indica,Terreno Inculto,Trepadeira,41.38932833,-8.395476667,10,18,2018
421,10/18/2018,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.7465139,-7.74104978,10,18,2018
422,10/18/2018,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.7405155,-7.74312641,10,18,2018
423,10/18/2018,Acacia melanoxylon,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.73962337,-7.74467351,10,18,2018
424,10/18/2018,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,40.73782434,-7.75092248,10,18,2018
425,10/18/2018,Opuntia maxima,Jardim,Suculenta,40.73682927,-7.75191799,10,18,2018
426,10/17/2018,Cortaderia selloana,Jardim,Erva,40.75000254,-7.73545466,10,17,2018
427,10/17/2018,Ipomoea indica,Outro,Trepadeira,40.1998019,-8.4176755,10,17,2018
428,10/16/2018,Acacia dealbata,Carvalhal,AÅrvore ou arbusto,41.31202875,-7.761250649,10,16,2018
429,10/16/2018,Acacia dealbata,Carvalhal,AÅrvore ou arbusto,41.32845622,-7.767208936,10,16,2018
430,10/16/2018,Ailanthus altissima,Carvalhal,AÅrvore ou arbusto,41.32840247,-7.767821188,10,16,2018
431,10/14/2018,Ipomoea indica,Jardim,Trepadeira,40.51860461,-8.654958402,10,14,2018
432,10/14/2018,Datura stramonium,√Å¬Årea agr√≠cola,Erva,40.51444663,-8.655990839,10,14,2018
433,10/11/2018,Cortaderia selloana,Jardim,Erva,41.29751265,-7.73980796,10,11,2018
434,10/11/2018,Robinia pseudoacacia,Jardim,AÅrvore ou arbusto,41.30053664,-7.742757007,10,11,2018
435,10/10/2018,Robinia pseudoacacia,Jardim,AÅrvore ou arbusto,41.28977909,-7.737596329,10,10,2018
436,10/10/2018,Pittosporum undulatum,Jardim,AÅrvore ou arbusto,41.30090738,-7.741248312,10,10,2018
437,10/10/2018,Robinia pseudoacacia,Jardim,AÅrvore ou arbusto,41.29994311,-7.742357573,10,10,2018
438,10/10/2018,Ailanthus altissima,Jardim,AÅrvore ou arbusto,41.30008836,-7.742268904,10,10,2018
439,10/16/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.55895647,-8.39945615,10,16,2018
440,10/16/2018,Cortaderia selloana,Terreno Inculto,Erva,41.56159998,-8.400445373,10,16,2018
441,10/16/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.56032344,-8.400946757,10,16,2018
442,10/16/2018,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,41.55893938,-8.399451274,10,16,2018
443,10/15/2018,Acacia dealbata,Eucaliptal,AÅrvore ou arbusto,40.14841902,-8.18800705,10,15,2018
444,10/15/2018,Ricinus communis,Jardim,AÅrvore ou arbusto,41.15399687,-8.64345965,10,15,2018
445,10/15/2018,Ricinus communis,Jardim,AÅrvore ou arbusto,41.154005,-8.643408333,10,15,2018
446,10/15/2018,Phytolacca americana,Berma de estrada/caminho-de-ferro,Erva,41.15218022,-8.64296322,10,15,2018
447,10/14/2018,Cortaderia selloana,√Å¬Årea agr√≠cola,Erva,41.1368785,-8.5314216,10,14,2018
448,10/14/2018,Cortaderia selloana,Terreno Inculto,Erva,41.1297393,-8.5275801,10,14,2018
449,10/14/2018,Ipomoea indica,Terreno Inculto,Trepadeira,38.7380112,-9.15985963,10,14,2018
450,10/14/2018,Ailanthus altissima,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,38.7380225,-9.15980952,10,14,2018
451,10/14/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,38.73798399,-9.15935444,10,14,2018
452,10/13/2018,Arundo donax,Berma de estrada/caminho-de-ferro,Erva,40.10542922,-8.259387871,10,13,2018
453,10/13/2018,Phytolacca americana,Terreno Inculto,Erva,41.7176271,-8.6210495,10,13,2018
454,10/13/2018,Hakea sericea,Outro,AÅrvore ou arbusto,38.7682668,-9.46273003,10,13,2018
455,10/13/2018,Hakea sericea,Terreno Inculto,AÅrvore ou arbusto,41.7919281,-8.5485835,10,13,2018
456,10/13/2018,Acacia dealbata,Berma de estrada/caminho-de-ferro,AÅrvore ou arbusto,41.8057325,-8.6073065,10,13,2018
457,10/13/2018,Phytolacca americana,Beira de √°gua,Erva,41.5503432,-8.4055463,10,13,2018
458,10/13/2018,Cortaderia selloana,Beira de √°gua,Erva,41.549392,-8.40678,10,13,2018
459,10/13/2018,Arundo donax,Beira de √°gua,Erva,37.09559995,-8.140432287,10,13,2018
460,10/11/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,42.04214628,-8.492786368,10,11,2018
461,10/12/2018,Cortaderia selloana,Jardim,Erva,39.07075436,-7.09443103,10,12,2018
462,10/12/2018,Cortaderia selloana,Terreno Inculto,Erva,38.7526784,-9.167200117,10,12,2018
463,10/11/2018,Cortaderia selloana,Berma de estrada/caminho-de-ferro,Erva,41.3087995,-8.6982905,10,11,2018
464,10/11/2018,Ipomoea indica,Outro,Trepadeira,38.9381675,-9.3285773,10,11,2018
465,10/05/2018,Cortaderia selloana,Jardim,Erva,42.05969236,-8.487868487,10,5,2018
466,9/19/2018,Cortaderia selloana,Terreno Inculto,Erva,38.73370804,-9.302416252,9,19,2018
467,02/10/2018,Arundo donax,Terreno Inculto,Erva,38.30813647,-8.073232697,2,10,2018
468,10/10/2018,Ipomoea indica,Berma de estrada/caminho-de-ferro,Trepadeira,39.07037153,-8.864333664,10,10,2018
469,10/10/2018,Ailanthus altissima,Beira de √°gua,AÅrvore ou arbusto,41.4389196,-8.3209935,10,10,2018
470,10/09/2018,Ipomoea indica,Beira de √°gua,Trepadeira,41.10722114,-8.562502839,10,9,2018
471,10/05/2018,Hakea sericea,Outro,AÅrvore ou arbusto,41.70944228,-8.18815247,10,5,2018
